date,state,township,admin3_pcode,reporting_organization,implementing_partner,activity,beneficiaries,new_beneficiaries
2022-05-01,Kayah,Loikaw,MMR002001,org_2690,org_2690,food distribution,1302,1302
2022-05-01,Kayah,Loikaw,MMR002001,org_2690,org_2690,food distribution,4115,4115
2022-05-01,Kayah,Loikaw,MMR002001,org_2690,org_2690,food distribution,1422,0
2022-05-01,Kayah,Loikaw,MMR002001,org_2690,org_2690,food distribution,3234,0
2022-05-01,Kayah,Loikaw,MMR002001,org_2690,org_2690,food distribution,6997,0
2022-05-01,Kayah,Loikaw,MMR002001,org_2690,org_2690,food distribution,6036,6036
2022-05-01,Kayah,Loikaw,MMR002001,org_2690,org_2690,food distribution,4876,0
2022-05-01,Kayah,Loikaw,MMR002001,org_2690,org_2690,food distribution,6240,6240
2022-05-01,Kayah,Loikaw,MMR002001,org_2690,org_2690,food distribution,1910,1910
2022-05-01,Kayah,Demoso,MMR002002,org_2690,org_2690,food distribution,1185,1185
2022-05-01,Kayah,Loikaw,MMR002001,org_2690,org_2690,food distribution,673,673
2022-06-01,Kayah,Loikaw,MMR002001,org_2690,org_2690,food distribution,4990,4990
2022-06-01,Kayah,Loikaw,MMR002001,org_2690,org_2690,food distribution,2510,2510
2022-06-01,Kayah,Loikaw,MMR002001,org_2690,org_2690,food distribution,4715,4715
2022-06-01,Kayah,Loikaw,MMR002001,org_2690,org_2690,food distribution,4651,4651
2022-06-01,Kayah,Loikaw,MMR002001,org_2690,org_2690,food distribution,4064,4064
2022-06-01,Kayah,Loikaw,MMR002001,org_2690,org_2690,food distribution,4241,4241
2022-06-01,Kayah,Loikaw,MMR002001,org_2690,org_2690,food distribution,3111,3111
2022-06-01,Kayah,Loikaw,MMR002001,org_2690,org_2690,food distribution,3211,3211
2022-06-01,Kayah,Loikaw,MMR002001,org_2690,org_2690,food distribution,4019,4019
2022-06-01,Kayah,Loikaw,MMR002001,org_2690,org_2690,food distribution,5410,5410
2022-06-01,Kayah,Loikaw,MMR002001,org_2690,org_2690,food distribution,3362,3362
2022-06-01,Kayah,Loikaw,MMR002001,org_2690,org_2690,food distribution,1420,1420
2022-06-01,Kayah,Loikaw,MMR002001,org_2690,org_2690,food distribution,1400,1400
2022-06-01,Kayah,Loikaw,MMR002001,org_2690,org_2690,food distribution,4085,0
2022-06-01,Kayah,Loikaw,MMR002001,org_2690,org_2690,food distribution,1220,0
2022-06-01,Kayah,Loikaw,MMR002001,org_2690,org_2690,food distribution,1040,1040
2022-06-01,Kayah,Loikaw,MMR002001,org_2690,org_2690,food distribution,790,790
2022-06-01,Kayah,Loikaw,MMR002001,org_2690,org_2690,food distribution,1433,1433
2022-06-01,Kayah,Loikaw,MMR002001,org_2690,org_2690,food distribution,7122,7122
2022-06-01,Kayah,Loikaw,MMR002001,org_2690,org_2690,food distribution,2966,2966
2022-06-01,Kayah,Loikaw,MMR002001,org_2690,org_2690,food distribution,5544,5544
2022-06-01,Kayah,Loikaw,MMR002001,org_2690,org_2690,food distribution,875,875
2022-06-01,Kayah,Demoso,MMR002002,org_2690,org_2690,food distribution,430,0
2022-05-01,Shan (South),Taunggyi,MMR014001,org_2690,org_2690,food distribution,25,0
2022-05-01,Shan (South),Taunggyi,MMR014001,org_2690,org_2690,food distribution,40,40
2022-05-01,Shan (South),Taunggyi,MMR014001,org_2690,org_2690,food distribution,24,24
2022-05-01,Shan (South),Taunggyi,MMR014001,org_2690,org_2690,food distribution,300,300
2022-05-01,Shan (South),Taunggyi,MMR014001,org_2690,org_2690,food distribution,259,259
2022-05-01,Shan (South),Taunggyi,MMR014001,org_2690,org_2690,food distribution,88,88
2022-05-01,Shan (South),Taunggyi,MMR014001,org_2690,org_2690,food distribution,82,0
2022-05-01,Shan (South),Taunggyi,MMR014001,org_2690,org_2690,food distribution,19,19
2022-05-01,Shan (South),Taunggyi,MMR014001,org_2690,org_2690,food distribution,17,0
2022-05-01,Shan (South),Taunggyi,MMR014001,org_2690,org_2690,food distribution,15,15
2022-05-01,Shan (South),Taunggyi,MMR014001,org_2690,org_2690,food distribution,4,0
2022-05-01,Shan (South),Taunggyi,MMR014001,org_2690,org_2690,food distribution,8,0
2022-05-01,Shan (South),Taunggyi,MMR014001,org_2690,org_2690,food distribution,19,19
2022-05-01,Shan (South),Taunggyi,MMR014001,org_2690,org_2690,food distribution,21,0
2022-05-01,Shan (South),Taunggyi,MMR014001,org_2690,org_2690,food distribution,26,0
2022-05-01,Shan (South),Taunggyi,MMR014001,org_2690,org_2690,food distribution,73,73
2022-05-01,Shan (South),Taunggyi,MMR014001,org_2690,org_2690,food distribution,41,41
2022-05-01,Shan (South),Taunggyi,MMR014001,org_2690,org_2690,food distribution,32,0
2022-05-01,Shan (South),Taunggyi,MMR014001,org_2690,org_2690,food distribution,97,97
2022-05-01,Shan (South),Taunggyi,MMR014001,org_2690,org_2690,food distribution,33,0
2022-05-01,Shan (South),Taunggyi,MMR014001,org_2690,org_2690,food distribution,138,0
2022-05-01,Shan (South),Taunggyi,MMR014001,org_2690,org_2690,food distribution,71,71
2022-05-01,Shan (South),Taunggyi,MMR014001,org_2690,org_2690,food distribution,270,0
2022-05-01,Shan (South),Taunggyi,MMR014001,org_2690,org_2690,food distribution,107,107
2022-05-01,Shan (South),Pindaya,MMR014006,org_2690,org_2690,food distribution,43,43
2022-05-01,Shan (South),Pindaya,MMR014006,org_2690,org_2690,food distribution,42,0
2022-05-01,Shan (South),Pindaya,MMR014006,org_2690,org_2690,food distribution,66,66
2022-05-01,Shan (South),Pindaya,MMR014006,org_2690,org_2690,food distribution,32,0
2022-05-01,Shan (South),Pindaya,MMR014006,org_2690,org_2690,food distribution,3,0
2022-05-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_2690,food distribution,376,0
2022-05-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_2690,food distribution,16,16
2022-05-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_2690,food distribution,34,34
2022-05-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_2690,food distribution,21,21
2022-05-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_2690,food distribution,196,196
2022-05-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_2690,food distribution,87,87
2022-05-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_2690,food distribution,13,13
2022-05-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_2690,food distribution,23,23
2022-05-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_2690,food distribution,24,0
2022-05-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_2690,food distribution,36,36
2022-05-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_2690,food distribution,46,46
2022-05-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_2690,food distribution,185,0
2022-05-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_2690,food distribution,50,50
2022-05-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_2690,food distribution,29,29
2022-05-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_2690,food distribution,277,277
2022-05-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_2690,food distribution,11,11
2022-05-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_2690,food distribution,64,64
2022-05-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_2690,food distribution,27,27
2022-05-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_2690,food distribution,12,12
2022-05-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_2690,food distribution,7,7
2022-05-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_2690,food distribution,37,37
2022-05-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_2690,food distribution,57,57
2022-05-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_2690,food distribution,51,51
2022-05-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_2690,food distribution,41,41
2022-05-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_2690,food distribution,37,37
2022-05-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_2690,food distribution,13,13
2022-05-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_2690,food distribution,150,150
2022-05-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_2690,food distribution,36,0
2022-05-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_2690,food distribution,200,200
2022-05-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_2690,food distribution,41,41
2022-05-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_2690,food distribution,276,276
2022-05-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_2690,food distribution,114,114
2022-05-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_2690,food distribution,347,347
2022-05-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_2690,food distribution,9,9
2022-05-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_2690,food distribution,332,332
2022-05-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_2690,food distribution,102,102
2022-05-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_2690,food distribution,155,155
2022-05-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_2690,food distribution,33,33
2022-05-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_2690,food distribution,7,7
2022-05-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_2690,food distribution,19,19
2022-05-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_2690,food distribution,55,55
2022-05-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_2690,food distribution,100,100
2022-05-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_2690,food distribution,79,79
2022-05-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_2690,food distribution,60,60
2022-05-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_2690,food distribution,106,106
2022-05-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_2690,food distribution,26,0
2022-05-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_2690,food distribution,23,23
2022-05-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_2690,food distribution,16,0
2022-05-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_2690,food distribution,9,0
2022-05-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_2690,food distribution,96,0
2022-05-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_2690,food distribution,52,52
2022-05-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_2690,food distribution,29,0
2022-05-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_2690,food distribution,7,7
2022-05-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_2690,food distribution,16,0
2022-05-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_2690,food distribution,27,27
2022-05-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_2690,food distribution,11,11
2022-05-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_2690,food distribution,18,0
2022-05-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_2690,food distribution,237,0
2022-05-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_2690,food distribution,4,0
2022-05-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_2690,food distribution,122,122
2022-05-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_2690,food distribution,40,40
2022-06-01,Shan (South),Taunggyi,MMR014001,org_2690,org_8540,food distribution,17,0
2022-06-01,Shan (South),Taunggyi,MMR014001,org_2690,org_8540,food distribution,34,0
2022-06-01,Shan (South),Taunggyi,MMR014001,org_2690,org_8540,food distribution,24,0
2022-06-01,Shan (South),Taunggyi,MMR014001,org_2690,org_8540,food distribution,241,0
2022-06-01,Shan (South),Taunggyi,MMR014001,org_2690,org_8540,food distribution,78,0
2022-06-01,Shan (South),Taunggyi,MMR014001,org_2690,org_8540,food distribution,80,0
2022-06-01,Shan (South),Taunggyi,MMR014001,org_2690,org_8540,food distribution,359,359
2022-06-01,Shan (South),Taunggyi,MMR014001,org_2690,org_8540,food distribution,15,0
2022-06-01,Shan (South),Taunggyi,MMR014001,org_2690,org_8540,food distribution,14,0
2022-06-01,Shan (South),Taunggyi,MMR014001,org_2690,org_8540,food distribution,4,0
2022-06-01,Shan (South),Taunggyi,MMR014001,org_2690,org_8540,food distribution,15,0
2022-06-01,Shan (South),Taunggyi,MMR014001,org_2690,org_8540,food distribution,160,0
2022-06-01,Shan (South),Taunggyi,MMR014001,org_2690,org_8540,food distribution,330,330
2022-06-01,Shan (South),Taunggyi,MMR014001,org_2690,org_8540,food distribution,71,0
2022-06-01,Shan (South),Taunggyi,MMR014001,org_2690,org_8540,food distribution,81,0
2022-06-01,Shan (South),Taunggyi,MMR014001,org_2690,org_8540,food distribution,19,0
2022-06-01,Shan (South),Taunggyi,MMR014001,org_2690,org_8540,food distribution,72,0
2022-06-01,Shan (South),Taunggyi,MMR014001,org_2690,org_8540,food distribution,21,0
2022-06-01,Shan (South),Taunggyi,MMR014001,org_2690,org_8540,food distribution,2,2
2022-06-01,Shan (South),Taunggyi,MMR014001,org_2690,org_8540,food distribution,17,0
2022-06-01,Shan (South),Taunggyi,MMR014001,org_2690,org_8540,food distribution,31,0
2022-06-01,Shan (South),Taunggyi,MMR014001,org_2690,org_8540,food distribution,152,152
2022-06-01,Shan (South),Taunggyi,MMR014001,org_2690,org_8540,food distribution,28,28
2022-06-01,Shan (South),Taunggyi,MMR014001,org_2690,org_8540,food distribution,273,273
2022-06-01,Shan (South),Taunggyi,MMR014001,org_2690,org_8540,food distribution,34,34
2022-06-01,Shan (South),Taunggyi,MMR014001,org_2690,org_8540,food distribution,161,161
2022-06-01,Shan (South),Taunggyi,MMR014001,org_2690,org_8540,food distribution,16,16
2022-06-01,Shan (South),Taunggyi,MMR014001,org_2690,org_8540,food distribution,17,0
2022-06-01,Shan (South),Pindaya,MMR014006,org_2690,org_8540,food distribution,31,0
2022-06-01,Shan (South),Pindaya,MMR014006,org_2690,org_8540,food distribution,60,60
2022-06-01,Shan (South),Pindaya,MMR014006,org_2690,org_8540,food distribution,33,0
2022-06-01,Shan (South),Pindaya,MMR014006,org_2690,org_8540,food distribution,48,48
2022-06-01,Shan (South),Pindaya,MMR014006,org_2690,org_8540,food distribution,6,6
2022-06-01,Shan (South),Pindaya,MMR014006,org_2690,org_8540,food distribution,4,4
2022-06-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_8540,food distribution,34,0
2022-06-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_8540,food distribution,18,0
2022-06-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_8540,food distribution,27,0
2022-06-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_8540,food distribution,12,0
2022-06-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_8540,food distribution,6,0
2022-06-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_8540,food distribution,34,0
2022-06-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_8540,food distribution,41,0
2022-06-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_8540,food distribution,25,25
2022-06-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_8540,food distribution,12,12
2022-06-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_8540,food distribution,378,378
2022-06-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_8540,food distribution,43,43
2022-06-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_8540,food distribution,18,18
2022-06-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_8540,food distribution,5,0
2022-06-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_8540,food distribution,130,0
2022-06-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_8540,food distribution,24,24
2022-06-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_8540,food distribution,11,11
2022-06-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_8540,food distribution,79,0
2022-06-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_8540,food distribution,31,31
2022-06-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_8540,food distribution,34,0
2022-06-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_8540,food distribution,41,0
2022-06-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_8540,food distribution,17,0
2022-06-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_8540,food distribution,281,0
2022-06-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_8540,food distribution,99,0
2022-06-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_8540,food distribution,155,155
2022-06-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_8540,food distribution,33,0
2022-06-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_8540,food distribution,7,7
2022-06-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_8540,food distribution,4,4
2022-06-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_8540,food distribution,74,74
2022-06-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_8540,food distribution,109,109
2022-06-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_8540,food distribution,88,88
2022-06-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_8540,food distribution,91,91
2022-06-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_8540,food distribution,23,0
2022-06-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_8540,food distribution,79,0
2022-06-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_8540,food distribution,30,30
2022-06-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_8540,food distribution,60,60
2022-06-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_8540,food distribution,15,15
2022-06-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_8540,food distribution,392,392
2022-06-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_8540,food distribution,12,12
2022-06-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_8540,food distribution,44,44
2022-06-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_8540,food distribution,304,304
2022-06-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_8540,food distribution,29,0
2022-06-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_8540,food distribution,60,60
2022-06-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_8540,food distribution,61,61
2022-06-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_8540,food distribution,116,116
2022-06-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_8540,food distribution,199,199
2022-06-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_8540,food distribution,15,15
2022-06-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_8540,food distribution,33,0
2022-06-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_8540,food distribution,110,110
2022-06-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_8540,food distribution,47,47
2022-06-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_8540,food distribution,35,35
2022-06-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_8540,food distribution,184,184
2022-06-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_8540,food distribution,106,106
2022-06-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_8540,food distribution,6,6
2022-06-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_8540,food distribution,228,0
2022-06-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_8540,food distribution,91,91
2022-06-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_8540,food distribution,6,0
2022-06-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_8540,food distribution,12,12
2022-06-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_8540,food distribution,23,23
2022-06-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_8540,food distribution,24,24
2022-06-01,Shan (South),Nyaungshwe,MMR014002,org_2690,org_8540,food distribution,13,13
2022-05-01,Shan (North),Lashio,MMR015001,org_7970,org_7970,IGA and small grants,119,0
2022-05-01,Shan (North),Mongyai,MMR015003,org_7970,org_7970,IGA and small grants,258,258
2022-06-01,Shan (North),Lashio,MMR015001,org_7970,org_7970,vocational training,119,119
2022-06-01,Shan (North),Lashio,MMR015001,org_7970,org_7970,vocational training,258,258
2022-06-01,Shan (North),Mongyai,MMR015003,org_7970,org_7970,vocational training,232,0
2022-06-01,Kachin,Bhamo,MMR001010,org_7970,org_7970,"crop, vegetable and seed kits",80,0
2022-06-01,Kachin,Bhamo,MMR001010,org_7970,org_7970,"crop, vegetable and seed kits",41,0
2022-06-01,Kachin,Momauk,MMR001012,org_7970,org_7970,"crop, vegetable and seed kits",49,49
2022-06-01,Kachin,Mansi,MMR001013,org_7970,org_7970,"crop, vegetable and seed kits",158,0
2022-06-01,Kachin,Myitkyina,MMR001001,org_7970,org_7970,"crop, vegetable and seed kits",32,0
2022-06-01,Kachin,Myitkyina,MMR001001,org_7970,org_7970,"crop, vegetable and seed kits",259,0
2022-06-01,Kachin,Mogaung,MMR001008,org_7970,org_7970,"crop, vegetable and seed kits",181,181
2022-06-01,Kachin,Mogaung,MMR001008,org_7970,org_7970,"crop, vegetable and seed kits",262,262
2022-06-01,Kachin,Bhamo,MMR001010,org_7970,org_7970,livestock kits,35,0
2022-06-01,Kachin,Bhamo,MMR001010,org_7970,org_7970,livestock kits,4,0
2022-06-01,Kachin,Momauk,MMR001012,org_7970,org_7970,livestock kits,31,0
2022-06-01,Kachin,Myitkyina,MMR001001,org_7970,org_7970,livestock kits,6,0
2022-06-01,Kachin,Myitkyina,MMR001001,org_7970,org_7970,livestock kits,232,0
2022-06-01,Kachin,Mogaung,MMR001008,org_7970,org_7970,livestock kits,5,0
2022-06-01,Kachin,Mogaung,MMR001008,org_7970,org_7970,livestock kits,19,0
2022-06-01,Kachin,Bhamo,MMR001010,org_7970,org_7970,IGA and small grants,69,0
2022-06-01,Kachin,Bhamo,MMR001010,org_7970,org_7970,IGA and small grants,83,83
2022-06-01,Kachin,Momauk,MMR001012,org_7970,org_7970,IGA and small grants,41,0
2022-06-01,Kachin,Mansi,MMR001013,org_7970,org_7970,IGA and small grants,3,0
2022-06-01,Kachin,Myitkyina,MMR001001,org_7970,org_7970,IGA and small grants,40,0
2022-06-01,Kachin,Myitkyina,MMR001001,org_7970,org_7970,IGA and small grants,64,0
2022-06-01,Kachin,Mogaung,MMR001008,org_7970,org_7970,IGA and small grants,20,0
2022-06-01,Kachin,Mogaung,MMR001008,org_7970,org_7970,IGA and small grants,54,0
2022-07-01,Kachin,Waingmaw,MMR001002,org_2625,org_6203,food_cash for work_assets,7,7
2022-07-01,Kachin,Waingmaw,MMR001002,org_2625,org_6203,food_cash for work_assets,7,7
2022-07-01,Kachin,Waingmaw,MMR001002,org_2625,org_6203,food_cash for work_assets,7,7
2022-07-01,Kachin,Waingmaw,MMR001002,org_2625,org_6203,food_cash for work_assets,7,7
2022-07-01,Rakhine,Ponnagyun,MMR012002,org_2625,org_6660,IGA and small grants,4,0
2022-07-01,Rakhine,Buthidaung,MMR012010,org_2254,org_2254,food distribution,747,747
2022-07-01,Rakhine,Buthidaung,MMR012010,org_2254,org_2254,food distribution,435,0
2022-07-01,Rakhine,Buthidaung,MMR012010,org_2254,org_2254,food distribution,264,0
2022-07-01,Rakhine,Buthidaung,MMR012010,org_2254,org_2254,food distribution,101,0
2022-07-01,Rakhine,Buthidaung,MMR012010,org_2254,org_2254,food distribution,141,0
2022-07-01,Rakhine,Buthidaung,MMR012010,org_2254,org_2254,food distribution,2571,0
2022-07-01,Rakhine,Buthidaung,MMR012010,org_2254,org_2254,food distribution,1365,0
2022-07-01,Rakhine,Buthidaung,MMR012010,org_2254,org_2254,food distribution,1486,0
2022-07-01,Rakhine,Buthidaung,MMR012010,org_2254,org_2254,food distribution,702,0
2022-07-01,Rakhine,Buthidaung,MMR012010,org_2254,org_2254,food distribution,315,315
2022-07-01,Rakhine,Buthidaung,MMR012010,org_2254,org_2254,food distribution,187,0
2022-07-01,Rakhine,Buthidaung,MMR012010,org_2254,org_2254,food distribution,377,0
2022-07-01,Rakhine,Buthidaung,MMR012010,org_2254,org_2254,food distribution,1451,1451
2022-07-01,Rakhine,Buthidaung,MMR012010,org_2254,org_2254,food distribution,484,0
2022-07-01,Rakhine,Maungdaw,MMR012009,org_2254,org_2254,food distribution,5241,5241
2022-07-01,Rakhine,Maungdaw,MMR012009,org_2254,org_2254,food distribution,1397,1397
2022-07-01,Rakhine,Maungdaw,MMR012009,org_2254,org_2254,food distribution,526,526
2022-07-01,Rakhine,Buthidaung,MMR012010,org_2254,org_2254,food distribution,50,0
2022-07-01,Rakhine,Buthidaung,MMR012010,org_2254,org_2254,food distribution,19,0
2022-07-01,Rakhine,Buthidaung,MMR012010,org_2254,org_2254,food distribution,19,0
2022-07-01,Rakhine,Buthidaung,MMR012010,org_2254,org_2254,food distribution,7,0
2022-07-01,Rakhine,Buthidaung,MMR012010,org_2254,org_2254,food distribution,17,0
2022-07-01,Rakhine,Buthidaung,MMR012010,org_2254,org_2254,food distribution,269,0
2022-07-01,Rakhine,Buthidaung,MMR012010,org_2254,org_2254,food distribution,96,0
2022-07-01,Rakhine,Buthidaung,MMR012010,org_2254,org_2254,food distribution,82,0
2022-07-01,Rakhine,Buthidaung,MMR012010,org_2254,org_2254,food distribution,49,0
2022-07-01,Rakhine,Buthidaung,MMR012010,org_2254,org_2254,food distribution,10,0
2022-07-01,Rakhine,Buthidaung,MMR012010,org_2254,org_2254,food distribution,23,0
2022-07-01,Rakhine,Buthidaung,MMR012010,org_2254,org_2254,food distribution,36,0
2022-07-01,Rakhine,Buthidaung,MMR012010,org_2254,org_2254,food distribution,89,0
2022-07-01,Rakhine,Buthidaung,MMR012010,org_2254,org_2254,food distribution,16,0
2022-07-01,Rakhine,Maungdaw,MMR012009,org_2254,org_2254,food distribution,363,0
2022-07-01,Rakhine,Maungdaw,MMR012009,org_2254,org_2254,food distribution,257,0
2022-07-01,Rakhine,Maungdaw,MMR012009,org_2254,org_2254,food distribution,68,0
2022-07-01,Rakhine,Maungdaw,MMR012009,org_2254,org_2254,food distribution,30,0
2022-07-01,Chin,Falam,MMR004001,org_8415,org_6130,"crop, vegetable and seed kits",173,173
2022-07-01,Chin,Falam,MMR004001,org_8415,org_6130,"crop, vegetable and seed kits",325,325
2022-07-01,Chin,Falam,MMR004001,org_8415,org_6130,"crop, vegetable and seed kits",39,39
2022-07-01,Chin,Falam,MMR004001,org_8415,org_6130,"crop, vegetable and seed kits",176,176
2022-07-01,Chin,Falam,MMR004001,org_8415,org_6130,"crop, vegetable and seed kits",617,617
2022-07-01,Chin,Falam,MMR004001,org_8415,org_6130,"crop, vegetable and seed kits",346,346
2022-07-01,Chin,Falam,MMR004001,org_8415,org_6130,"crop, vegetable and seed kits",438,438
2022-07-01,Chin,Falam,MMR004001,org_8415,org_6130,"crop, vegetable and seed kits",123,123
2022-07-01,Chin,Falam,MMR004001,org_8415,org_6130,"crop, vegetable and seed kits",258,258
2022-07-01,Kayin,Kyainseikgyi,MMR003007,org_8415,org_6130,"crop, vegetable and seed kits",153,0
2022-07-01,Kayin,Kyainseikgyi,MMR003007,org_8415,org_6130,"crop, vegetable and seed kits",367,0
2022-07-01,Kayin,Kyainseikgyi,MMR003007,org_8415,org_6130,"crop, vegetable and seed kits",363,0
2022-07-01,Kayin,Kyainseikgyi,MMR003007,org_8415,org_6130,"crop, vegetable and seed kits",190,0
2022-07-01,Kayah,Demoso,MMR002002,org_8415,org_2825,multi-purpose cash transfer,263,0
2022-07-01,Kayah,Demoso,MMR002002,org_8415,org_2825,multi-purpose cash transfer,195,0
